GrossQTYRan,NumPerUnit,NumPerBundle,BoxLength,BoxWidth,BoxDepth,SheetLength,SheetWidth,NumInk,PercInk,Cost1,prodmonth,CostSet,CostRun,Cost1log,CostSetlog,CostRunlog,Machine4,ProductCodeEVOL,StyleRSC,StyleRSCL,CuttingDieOthers,CuttingDieUN,Grade40,Grade200,Grade32,FluteC,GlueJointGlue,WRAY,33Medium,26Medium,RockTennMRA,NUGHZ,NUG,40Medium,WRADW,33MediumDW,26MediumDW,Michelman40E,250BoxUnit,500BoxUnit,100Coverage,15PerBundle,BoxWidth55,DCAttachment,EaInkChange,EaPlateChange,ExtGlueTab,FullDieCut,FullPartDC,HHAttachment,Ink50
1559,500,0,12,8,8.25,42,16.875,1,0.15,0.3279942,6,-0.056,0.3839942,0.454057998,0.324508806,0.478658972,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,750,0,11.5625,6,11.5625,37.0625,18.0625,1,0.15,0.0137338,10,0.0136,0.0001338,0.403220174,0.338595924,0.4194238,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1045,250,0,21.75,12.5,8.5,70.5,21.625,0,0,0.76395,11,0.2434,0.52055,0.515979333,0.382107136,0.497923901,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,500,25,10,6.5,8,35,15.125,1,0.15,0.1073014,4,-0.0416,0.1489014,0.418988358,0.327461109,0.443348774,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,500,0,14.125,10.375,7.75,51,18.75,1,0.15,-0.1174142,4,-0.1135,-0.0039142,0.380108555,0.312515856,0.418754014,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15137,250,25,22.125,14,10,74.25,24.375,1,0.15,1.4681209,10,0.0268,1.4413209,0.600424806,0.341216828,0.609377496,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,900,0,10.8125,8.1875,9.4375,39.75,17.875,2,0.15,0.1453342,8,0.0201,0.1252342,0.42523758,0.339888497,0.43962965,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10100,600,0,15.6875,12.4375,11.8125,58.25,24.5,1,0.2,-0.15815,4,-0.0541,-0.10405,0.372672118,0.324899497,0.40184784,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,250,0,22.875,15.5,7.6875,78.75,23.6875,0,0,0.0164966,12,-0.0408,0.0572966,0.403694063,0.327624539,0.428773353,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9902,500,5,15.5,8.5,11.875,50,20.875,2,0.35,0.3050876,8,-0.0702,0.3752876,0.450546914,0.32157772,0.477401198,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,750,25,14.25,10.75,4.25,51.75,15.3125,1,0.15,-0.0168594,2,-0.0279,0.0110406,0.39793782,0.33025139,0.421223325,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,250,25,25.25,10.75,11.75,74,23.125,1,0.15,0.009036,10,0.0146,-0.005564,0.402413196,0.338795032,0.418480741,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4933,1200,0,13.375,6.875,5.125,42.5,12.5,2,0.35,0.3816354,4,-0.0441,0.4257354,0.462170638,0.326949994,0.484638912,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,400,0,23.5,11.5,11.5,71.75,23.4375,1,0.15,-0.1080286,8,-0.1908,0.0827714,0.381804024,0.295852871,0.432876044,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1491,480,20,13.5,13.25,5.5,55.5,19.375,0,0,-0.0289042,10,-0.0427,0.0137958,0.395840356,0.327236293,0.421676731,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10328,500,5,15.5,12.5,7.75,58,20.75,1,0.2,0.4673864,7,-0.0663,0.5336864,0.474832758,0.322384709,0.499732874,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2889,250,25,17.375,10.25,12.75,57.25,23.625,1,0.25,-0.0253741,11,-0.0707,0.0453259,0.396456133,0.321474151,0.426832017,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,600,0,18.5,7.75,6.25,54.5,14.625,0,0,-0.0140542,10,-0.0161,0.0020458,0.398424862,0.33264041,0.419739803,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,300,0,15.6875,12.4375,11.8125,58.25,24.5625,1,0.2,0.0198815,7,0.0302,-0.0103185,0.404273954,0.341889356,0.417692239,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,240,15,19,15.25,7.625,70.5,23.5,0,0,-0.0353931,8,-0.0188,-0.0165931,0.394706176,0.332094928,0.416649443,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
251,250,0,19.25,13.5,9.375,67.5,23.375,0,0,0.3715296,9,-0.0155,0.3870296,0.460653788,0.332761536,0.479096617,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3001,750,0,11.5625,6,11.5625,37.0625,18.0625,2,0.2,-0.0037662,1,-0.0401,0.0363338,0.400206418,0.32776749,0.425368003,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
522,1000,0,10.5,3.75,13.25,30.25,17.4375,1,0.1,0.2916436,4,0.0823,0.2093436,0.448472944,0.352066691,0.452704756,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,500,0,16,8,8.25,50,16.875,1,0.15,0.3606382,12,-0.041,0.4016382,0.459013068,0.327583687,0.481196745,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,1000,0,13.375,6.875,5.125,42.5,12.5,0,0,-0.052927,5,-0.048,-0.004927,0.391626568,0.326151451,0.418586274,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,300,0,15.4375,12.8125,11.375,58.5,24.75,0,0,0.0552395,9,0.0084,0.0468395,0.410285536,0.337559088,0.427077963,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15344,750,5,11.125,8.625,4,41.5,13.25,0,0,-0.2487728,8,-0.0366,-0.2121728,0.35565722,0.328481539,0.382822533,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,300,0,18.875,15.5,11.875,70.75,27.875,1,0.05,0.1728516,10,-0.0129,0.1857516,0.429703585,0.333286022,0.449076842,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,300,20,10,7.625,7,37.25,15.25,0,0,-0.031901,1,-0.0091,-0.022801,0.395316921,0.33405144,0.415615262,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11496,600,0,15.6875,12.4375,11.8125,58.25,24.5,2,0.15,0.044224,3,-0.1308,0.175024,0.408421585,0.308841761,0.447417104,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,300,0,17,12.8125,12.9375,61.625,26.3125,0,0,0.151224,11,0.0476,0.103624,0.42619735,0.345314906,0.436205724,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,270,15,12.375,11.5,9,49.75,21.125,0,0,0.017271,4,-0.0041,0.021371,0.403826799,0.335056519,0.4229209,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2586,125,25,16.375,16.375,11.875,67.5,28.75,0,0,0.0738156,3,-0.0363,0.1101156,0.413410822,0.328542688,0.437237095,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2751,300,0,15.6875,12.4375,11.8125,58.25,24.5625,1,0.2,0.1389565,12,-0.0076,0.1465565,0.424195906,0.334353208,0.442981708,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20167,625,25,14.125,10.8125,5.625,51.875,16.875,0,0,0.4067446,1,-0.0282,0.4349446,0.465916676,0.33019048,0.485947229,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,500,0,16.5,14.5,2.5,64,17.625,0,0,0.0851376,2,0.072,0.0131376,0.415304688,0.35007349,0.421568458,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,250,0,18,12,10,62,22.625,1,0.15,-0.0065848,3,-0.1235,0.1169152,0.399719052,0.310395894,0.438314779,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,500,5,12.375,6,12.75,38.6875,19,2,0.3,0.0187755,8,0.0017,0.0170755,0.404084563,0.336219505,0.422215834,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1579,250,0,21.875,14.375,7.375,74.5,22.25,1,0.4,0.0251541,6,-0.0185,0.0436541,0.4051757,0.332155571,0.426560202,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,500,0,16.5,5.25,15,45.5,26.125,2,0.25,-0.035731,7,-0.0583,0.022569,0.394647034,0.324035393,0.423117337,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11737,720,0,11.75,10.375,11.75,22.5,46,3,0.35,0.5867143,8,0.2114,0.3753143,0.4918603,0.376303156,0.47740506,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1001,250,0,17.375,11.625,7.1875,60,19.3125,2,0.2,0.2782338,5,0.272,0.0062338,0.446394336,0.387229606,0.420431164,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,750,0,11.5625,6,11.5625,37.0625,18.0625,2,0.25,0.2486676,9,0.0734,0.1752676,0.441775924,0.350344948,0.447454863,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3683,900,25,13,8.8125,4.0625,45.625,13.1875,1,0.15,0.0949854,12,0.1502,-0.0552146,0.416945272,0.364982262,0.410175078,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5035,1350,0,9.125,6.75,8.4375,33.75,15.6875,1,0.25,0.076583,7,0.0492,0.027383,0.413874497,0.345628546,0.423905795,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4663,45,25,12,6,6,38,12.625,0,0,0.3065094,5,0.2113,0.0952094,0.450765673,0.376284896,0.434865177,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7225,500,5,15.5,8.5,11.875,50,20.875,3,0.3,-0.4410625,2,-0.7997,0.3586375,0.317182223,0.135895576,0.474985697,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3376,375,0,23,13.5,5.5,75,19.5,0,0,0.0225312,10,-0.0249,0.0474312,0.404727353,0.330860015,0.427174071,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,500,5,18,11.125,7.5,60.25,19.25,0,0,-0.0576312,9,-0.0408,-0.0168312,0.390796605,0.327624539,0.416609823,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,250,0,17.375,12.875,7.875,62.5,21.25,0,0,0.1302345,11,0.1017,0.0285345,0.42276728,0.355796214,0.424094181,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17883,900,0,10.8125,8.1875,9.4375,39.75,17.875,1,0.15,0.1670454,8,-0.0216,0.1886454,0.428765068,0.331528519,0.449523477,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,250,0,17.25,11.25,8,59,19.875,1,0.15,-0.0142832,1,-0.0749,0.0606168,0.398385123,0.320603198,0.429310269,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10900,900,25,13,8.8125,4.0625,45.625,13.1875,1,0.15,0.61642,8,-0.0185,0.63492,0.495997377,0.332155571,0.513426278,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,300,0,17.3125,10.8125,10.625,58.25,22,1,0.25,0.092901,10,0.079,0.013901,0.41659854,0.351429088,0.421694034,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10150,300,0,21,7,10.25,58,17.875,3,0.7,1.387985,11,0.3969,0.991085,0.591602331,0.408918021,0.558436367,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15227,540,0,9,9,4,38.5,14.125,0,0,0.8533726,7,-0.0147,0.8680726,0.527658174,0.332922983,0.543412311,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
